"text","label"
"these hebrew histories tell the story of a people upward e11 growth e12 from e21 savagery e22","0"
"a major government researcher once complained that his bosses used his scientific findings the way a e11 drunk e12 uses a e21 lamppost e22 : for support rather than illumination","6"
"eventually the e11 company e12 manufactured the e21 machines e22","4"
"e11 progress e12 comes from constructive e21 competition e22 and churches and religions can benefit greatly from it","10"
"the concrete e11 sidewalk e12 radiated e21 heat e22 like a furnace and there was no relief in the shade of a large crepe myrtle tree as they walked under it","9"
"in cicero speech for milo the e11 orator e12 makes a valid e21 argument e22","4"
"in a preliminary investigation cheddar e11 cheese e12 was made with a lactococcal e21 starter e22 overproducing different peptidases","0"
"the e11 fire e12 started with an e21 explosion e22 in the cargo hold and spread across the ship within 10 minutes","10"
"until last year afghanistan was an e11 opium e12 e21 exporter e22 not a major heroin producer","0"
"a e11 car battery e12 powered a e21 laptop computer e22 connected to a small portable satellite antenna","5"
"anti - gun e11 forces e12 still wield a lot of e21 political power e22","6"
"the e11 logs e12 sawed smoothly and accurately using either saw e21 design e22","0"
"villagers live in constant e11 terror e12 of indiscriminate e21 gunfire e22 which fills the nights throughout chechnya","10"
"he used a stable form of e11 liquid nitroglycerin e12 carried in a e21 bottle e22 labeled as contact lens solution using cotton as a stabilizer","17"
"the basement e11 carpeting e12 is made from recycled plastic pop e21 bottles e22 and the underpad was once automobile tires","13"
"but the contents of the e11 audit e12 were a closely held e21 secret e22 and attempts to obtain other records were denied repeatedly","0"
"the e11 kitchen e12 contained one other interesting item a e21 trap door e22 in the ceiling","12"
"the contents of the e11 workshop e12 included a e21 discussion e22 on various documents in respect of exports imports and documents relating to letters of credit","12"
"the e11 tenant e12 has farmed for this e21 owner e22 for several years and does not want to lose the ground but also does not want to pay the large increase in rent","0"
"we are always looking for e11 feedback e12 from e21 readers e22 and articles to highlight","3"
"there was an the e11 outrage e12 from the sexism e21 crusaders e22","10"
"the e11 hydrogen e12 comes from e21 water e22 and electricity from any source can be used to electrolyze the water","13"
"his highly original and topical act reaches from the top of the corporate ladder into blokes sheds leaving his audiences e11 aching e12 from e21 laughter e22","10"
"the pancreas is the e11 organ e12 of the body that produces e21 insulin e22","4"
"nine - year - old chloe clark joined a e11 ballet e12 e21 company e22 on stage last monday","3"
"the e11 weaver e12 sits with a e21 loom e22 fixing the back strap keeps her legs against the footrest which is adjustable for keeping the loom in tension","6"
"the conventional way to grow bacteria is to inoculate a e11 flask e12 that contains a e21 broth e22 of nutrients","18"
"the e11 toolkits e12 provide a secure e21 framework e22 where sensitive information remains private","0"
"in a nutshell e11 orienteering e12 combines a physical e21 skill e22 with a more cerebral element","0"
"the e11 food e12 is kept in the e21 kitchen e22 and guests help themselves as it is a self service","0"
"videotape is a fragile medium subject to damage and e11 deterioration e12 from e21 exposure e22 to poor environmental conditions and inadequate handling practices","10"
"the e11 challenges e12 are being addressed from a manufacturing e21 standpoint e22 rather than ict solutions that could answer them","0"
"the e11 kitchen e12 contains various commercial equipment such as e21 stoves e22 griddles deep fryer and an oven","12"
"most of the e11 steam e12 comes from a volcano e21 magma e22","10"
"the e11 artist e12 played the e21 piano e22 with great precision","6"
"when i start the engine the e11 car e12 makes a screaching e21 sound e22","9"
"touch sliding e11 keyboard e12 offers keyless e21 typing e22","0"
"the e11 acid e12 is kept in a level - controlled e21 tank e22 with a controller and an alarm in the event of low acid level","17"
"the e11 yeast e12 e21 manufacturer e22 lesaffre yeast corp of milwaukee did not return calls seeking comment","3"
"the enclosed e11 community e12 produced the enclosed e21 personality e22 and vice versa","9"
"e11 batteries e12 kept in e21 good condition e22 have a 5 to 6 year service life","0"
"in a clock the e11 tick e12 is produced by the e21 action e22 of the escapement","10"
"non - uk e11 students e12 benefit from the bursary e21 scheme e22","0"
"this is the winning sand e11 castle e12 from the castlemania e21 contest e22","13"
"the risks of this procedure include anesthesia complications post - operative difficulty breathing and e11 sore throat e12 from e21 intubation e22","10"
"an accompanying cd of light classic italian music helps to inspire the e11 cook e12 laboring over the e21 stove e22 or to create a romantic atmosphere at dinner","6"
"the e11 victim e12 who was positioned underneath the conveyor was using a e21 hammer e22 to adjust the return roller","6"
"the e11 bulldozer e12 is kept in the e21 area e22 and is suspected of being used to create makeshift paths across the river","0"
"the contents of the bear e11 stomach e12 included e21 apple mash e22 corn and blueberries","18"
"normally the e11 bone marrow e12 produces e21 stem cells e22 immature cells that develop into mature blood cells","4"
"a e11 marinade e12 that contains e21 acid e22 alcohol or salt has been used for a short time","0"
"to say that e11 rowing e12 is just pulling an e21 oar e22 is like saying golf is just swinging a club","0"
"the main cell types are fibroblasts macrophages and adipocytes the e11 hypodermis e12 contains 50 of e21 body fat e22","0"
"whilst audio sampled at 8000hz is sufficient for communication such narrow - band speech does not sound natural leading to user e11 frustration e12 after prolonged e21 exposure e22 and making language learning difficult","10"
"the e11 country e12 e21 gentleman e22 lodging at the hotel de mayence rue saint - honore near the place vendome one morning received a visit from a confidential agent of the ministry who was an expert in winding up business","14"
"with these axioms the e11 judges e12 cultivated the e21 principles e22 of judgment and those principles could be used in gauging the restrictions on freedom that were justified or unjustified in any domain of the law","0"
"it is noteworthy that peacham emblem has a e11 hunter e12 chasing the ermine with a e21 spear e22 and dogs","6"
"the e11 dollar e12 fell from six - week e21 peaks e22 against major european currencies","13"
"some inactivated influenza vaccine contains thimerosal a e11 preservative e12 that contains e21 mercury e22","0"
"initiated during the early 1990 national mineral resource assessment this project received a major e11 boost e12 from e21 funding e22 provided through the would ata - at - risk add - on funding received by the usgs through the 2004 fiscal year","10"
